STATE,COUNTY,STNAME,CTYNAME,year_col,population,year,date
12,47,Florida,Hamilton County,POPESTIMATE2020,13729,2020,2020-01-01
12,49,Florida,Hardee County,POPESTIMATE2020,25339,2020,2020-01-01
12,51,Florida,Hendry County,POPESTIMATE2020,39723,2020,2020-01-01
12,53,Florida,Hernando County,POPESTIMATE2020,195624,2020,2020-01-01
12,55,Florida,Highlands County,POPESTIMATE2020,101349,2020,2020-01-01
12,57,Florida,Hillsborough County,POPESTIMATE2020,1466255,2020,2020-01-01
12,59,Florida,Holmes County,POPESTIMATE2020,19578,2020,2020-01-01
12,61,Florida,Indian River County,POPESTIMATE2020,160446,2020,2020-01-01
12,63,Florida,Jackson County,POPESTIMATE2020,47096,2020,2020-01-01
12,65,Florida,Jefferson County,POPESTIMATE2020,14399,2020,2020-01-01
12,67,Florida,Lafayette County,POPESTIMATE2020,8218,2020,2020-01-01
12,69,Florida,Lake County,POPESTIMATE2020,386216,2020,2020-01-01
12,71,Florida,Lee County,POPESTIMATE2020,765547,2020,2020-01-01
12,73,Florida,Leon County,POPESTIMATE2020,293955,2020,2020-01-01
12,75,Florida,Levy County,POPESTIMATE2020,43059,2020,2020-01-01
12,77,Florida,Liberty County,POPESTIMATE2020,7804,2020,2020-01-01
12,79,Florida,Madison County,POPESTIMATE2020,17869,2020,2020-01-01
12,81,Florida,Manatee County,POPESTIMATE2020,401619,2020,2020-01-01
12,83,Florida,Marion County,POPESTIMATE2020,377472,2020,2020-01-01
12,85,Florida,Martin County,POPESTIMATE2020,158671,2020,2020-01-01
12,86,Florida,Miami-Dade County,POPESTIMATE2020,2695685,2020,2020-01-01
12,87,Florida,Monroe County,POPESTIMATE2020,82847,2020,2020-01-01
12,89,Florida,Nassau County,POPESTIMATE2020,91031,2020,2020-01-01
12,91,Florida,Okaloosa County,POPESTIMATE2020,212085,2020,2020-01-01
12,93,Florida,Okeechobee County,POPESTIMATE2020,39652,2020,2020-01-01
12,95,Florida,Orange County,POPESTIMATE2020,1431679,2020,2020-01-01
12,97,Florida,Osceola County,POPESTIMATE2020,391141,2020,2020-01-01
12,99,Florida,Palm Beach County,POPESTIMATE2020,1494282,2020,2020-01-01
12,101,Florida,Pasco County,POPESTIMATE2020,566156,2020,2020-01-01
12,103,Florida,Pinellas County,POPESTIMATE2020,959793,2020,2020-01-01
12,105,Florida,Polk County,POPESTIMATE2020,730158,2020,2020-01-01
12,107,Florida,Putnam County,POPESTIMATE2020,73372,2020,2020-01-01
12,109,Florida,St. Johns County,POPESTIMATE2020,277099,2020,2020-01-01
12,111,Florida,St. Lucie County,POPESTIMATE2020,331441,2020,2020-01-01
12,113,Florida,Santa Rosa County,POPESTIMATE2020,189011,2020,2020-01-01
12,115,Florida,Sarasota County,POPESTIMATE2020,436237,2020,2020-01-01
12,117,Florida,Seminole County,POPESTIMATE2020,471455,2020,2020-01-01
12,119,Florida,Sumter County,POPESTIMATE2020,130290,2020,2020-01-01
12,121,Florida,Suwannee County,POPESTIMATE2020,43524,2020,2020-01-01
12,123,Florida,Taylor County,POPESTIMATE2020,21743,2020,2020-01-01
12,125,Florida,Union County,POPESTIMATE2020,15425,2020,2020-01-01
12,127,Florida,Volusia County,POPESTIMATE2020,555776,2020,2020-01-01
12,129,Florida,Wakulla County,POPESTIMATE2020,33893,2020,2020-01-01
12,131,Florida,Walton County,POPESTIMATE2020,75941,2020,2020-01-01
12,133,Florida,Washington County,POPESTIMATE2020,25320,2020,2020-01-01
13,0,Georgia,Georgia,POPESTIMATE2020,10732390,2020,2020-01-01
13,1,Georgia,Appling County,POPESTIMATE2020,18376,2020,2020-01-01
13,3,Georgia,Atkinson County,POPESTIMATE2020,8308,2020,2020-01-01
13,5,Georgia,Bacon County,POPESTIMATE2020,11112,2020,2020-01-01
13,7,Georgia,Baker County,POPESTIMATE2020,2852,2020,2020-01-01
13,9,Georgia,Baldwin County,POPESTIMATE2020,43790,2020,2020-01-01
13,11,Georgia,Banks County,POPESTIMATE2020,18081,2020,2020-01-01
13,13,Georgia,Barrow County,POPESTIMATE2020,83981,2020,2020-01-01
13,15,Georgia,Bartow County,POPESTIMATE2020,109314,2020,2020-01-01
13,17,Georgia,Ben Hill County,POPESTIMATE2020,17168,2020,2020-01-01
13,19,Georgia,Berrien County,POPESTIMATE2020,18144,2020,2020-01-01
13,21,Georgia,Bibb County,POPESTIMATE2020,157035,2020,2020-01-01
13,23,Georgia,Bleckley County,POPESTIMATE2020,12523,2020,2020-01-01
13,25,Georgia,Brantley County,POPESTIMATE2020,18044,2020,2020-01-01
13,27,Georgia,Brooks County,POPESTIMATE2020,16272,2020,2020-01-01
13,29,Georgia,Bryan County,POPESTIMATE2020,45043,2020,2020-01-01
13,31,Georgia,Bulloch County,POPESTIMATE2020,79922,2020,2020-01-01
13,33,Georgia,Burke County,POPESTIMATE2020,24635,2020,2020-01-01
13,35,Georgia,Butts County,POPESTIMATE2020,25549,2020,2020-01-01
13,37,Georgia,Calhoun County,POPESTIMATE2020,5574,2020,2020-01-01
13,39,Georgia,Camden County,POPESTIMATE2020,54931,2020,2020-01-01
13,43,Georgia,Candler County,POPESTIMATE2020,11022,2020,2020-01-01
13,45,Georgia,Carroll County,POPESTIMATE2020,119498,2020,2020-01-01
13,47,Georgia,Catoosa County,POPESTIMATE2020,68006,2020,2020-01-01
13,49,Georgia,Charlton County,POPESTIMATE2020,12534,2020,2020-01-01
13,51,Georgia,Chatham County,POPESTIMATE2020,295089,2020,2020-01-01
13,53,Georgia,Chattahoochee County,POPESTIMATE2020,9475,2020,2020-01-01
13,55,Georgia,Chattooga County,POPESTIMATE2020,24925,2020,2020-01-01
13,57,Georgia,Cherokee County,POPESTIMATE2020,268156,2020,2020-01-01
13,59,Georgia,Clarke County,POPESTIMATE2020,128551,2020,2020-01-01
13,61,Georgia,Clay County,POPESTIMATE2020,2828,2020,2020-01-01
13,63,Georgia,Clayton County,POPESTIMATE2020,299439,2020,2020-01-01
13,65,Georgia,Clinch County,POPESTIMATE2020,6720,2020,2020-01-01
13,67,Georgia,Cobb County,POPESTIMATE2020,766378,2020,2020-01-01
13,69,Georgia,Coffee County,POPESTIMATE2020,43060,2020,2020-01-01
13,71,Georgia,Colquitt County,POPESTIMATE2020,45891,2020,2020-01-01
13,73,Georgia,Columbia County,POPESTIMATE2020,156865,2020,2020-01-01
13,75,Georgia,Cook County,POPESTIMATE2020,17236,2020,2020-01-01
13,77,Georgia,Coweta County,POPESTIMATE2020,146747,2020,2020-01-01
13,79,Georgia,Crawford County,POPESTIMATE2020,12103,2020,2020-01-01
13,81,Georgia,Crisp County,POPESTIMATE2020,20053,2020,2020-01-01
13,83,Georgia,Dade County,POPESTIMATE2020,16239,2020,2020-01-01
13,85,Georgia,Dawson County,POPESTIMATE2020,27059,2020,2020-01-01
13,87,Georgia,Decatur County,POPESTIMATE2020,29326,2020,2020-01-01
13,89,Georgia,DeKalb County,POPESTIMATE2020,764489,2020,2020-01-01
13,91,Georgia,Dodge County,POPESTIMATE2020,19949,2020,2020-01-01
13,93,Georgia,Dooly County,POPESTIMATE2020,11156,2020,2020-01-01
13,95,Georgia,Dougherty County,POPESTIMATE2020,85155,2020,2020-01-01
13,97,Georgia,Douglas County,POPESTIMATE2020,144648,2020,2020-01-01
13,99,Georgia,Early County,POPESTIMATE2020,10794,2020,2020-01-01
13,101,Georgia,Echols County,POPESTIMATE2020,3721,2020,2020-01-01
13,103,Georgia,Effingham County,POPESTIMATE2020,65169,2020,2020-01-01
13,105,Georgia,Elbert County,POPESTIMATE2020,19668,2020,2020-01-01
13,107,Georgia,Emanuel County,POPESTIMATE2020,22893,2020,2020-01-01
13,109,Georgia,Evans County,POPESTIMATE2020,10792,2020,2020-01-01
13,111,Georgia,Fannin County,POPESTIMATE2020,25436,2020,2020-01-01
13,113,Georgia,Fayette County,POPESTIMATE2020,119491,2020,2020-01-01
13,115,Georgia,Floyd County,POPESTIMATE2020,98583,2020,2020-01-01
13,117,Georgia,Forsyth County,POPESTIMATE2020,252901,2020,2020-01-01
13,119,Georgia,Franklin County,POPESTIMATE2020,23471,2020,2020-01-01
13,121,Georgia,Fulton County,POPESTIMATE2020,1069394,2020,2020-01-01
13,123,Georgia,Gilmer County,POPESTIMATE2020,31427,2020,2020-01-01
13,125,Georgia,Glascock County,POPESTIMATE2020,2899,2020,2020-01-01
13,127,Georgia,Glynn County,POPESTIMATE2020,84482,2020,2020-01-01
13,129,Georgia,Gordon County,POPESTIMATE2020,57722,2020,2020-01-01
13,131,Georgia,Grady County,POPESTIMATE2020,26224,2020,2020-01-01
13,133,Georgia,Greene County,POPESTIMATE2020,19028,2020,2020-01-01
13,135,Georgia,Gwinnett County,POPESTIMATE2020,958359,2020,2020-01-01
13,137,Georgia,Habersham County,POPESTIMATE2020,46142,2020,2020-01-01
13,139,Georgia,Hall County,POPESTIMATE2020,203473,2020,2020-01-01
13,141,Georgia,Hancock County,POPESTIMATE2020,8711,2020,2020-01-01
13,143,Georgia,Haralson County,POPESTIMATE2020,30036,2020,2020-01-01
13,145,Georgia,Harris County,POPESTIMATE2020,34898,2020,2020-01-01
13,147,Georgia,Hart County,POPESTIMATE2020,25878,2020,2020-01-01
13,149,Georgia,Heard County,POPESTIMATE2020,11444,2020,2020-01-01
13,151,Georgia,Henry County,POPESTIMATE2020,241852,2020,2020-01-01
13,153,Georgia,Houston County,POPESTIMATE2020,164356,2020,2020-01-01
13,155,Georgia,Irwin County,POPESTIMATE2020,9647,2020,2020-01-01
13,157,Georgia,Jackson County,POPESTIMATE2020,76731,2020,2020-01-01
13,159,Georgia,Jasper County,POPESTIMATE2020,14662,2020,2020-01-01
13,161,Georgia,Jeff Davis County,POPESTIMATE2020,14800,2020,2020-01-01
13,163,Georgia,Jefferson County,POPESTIMATE2020,15676,2020,2020-01-01
13,165,Georgia,Jenkins County,POPESTIMATE2020,8663,2020,2020-01-01
13,167,Georgia,Johnson County,POPESTIMATE2020,9183,2020,2020-01-01
13,169,Georgia,Jones County,POPESTIMATE2020,28402,2020,2020-01-01
13,171,Georgia,Lamar County,POPESTIMATE2020,18549,2020,2020-01-01
13,173,Georgia,Lanier County,POPESTIMATE2020,9929,2020,2020-01-01
13,175,Georgia,Laurens County,POPESTIMATE2020,49535,2020,2020-01-01
13,177,Georgia,Lee County,POPESTIMATE2020,33222,2020,2020-01-01
13,179,Georgia,Liberty County,POPESTIMATE2020,65317,2020,2020-01-01
13,181,Georgia,Lincoln County,POPESTIMATE2020,7702,2020,2020-01-01
13,183,Georgia,Long County,POPESTIMATE2020,16270,2020,2020-01-01
13,185,Georgia,Lowndes County,POPESTIMATE2020,118416,2020,2020-01-01
13,187,Georgia,Lumpkin County,POPESTIMATE2020,33641,2020,2020-01-01
13,189,Georgia,McDuffie County,POPESTIMATE2020,21607,2020,2020-01-01
13,191,Georgia,McIntosh County,POPESTIMATE2020,10985,2020,2020-01-01
13,193,Georgia,Macon County,POPESTIMATE2020,12021,2020,2020-01-01
13,195,Georgia,Madison County,POPESTIMATE2020,30276,2020,2020-01-01
13,197,Georgia,Marion County,POPESTIMATE2020,7530,2020,2020-01-01
13,199,Georgia,Meriwether County,POPESTIMATE2020,20617,2020,2020-01-01
13,201,Georgia,Miller County,POPESTIMATE2020,5992,2020,2020-01-01
13,205,Georgia,Mitchell County,POPESTIMATE2020,21671,2020,2020-01-01
13,207,Georgia,Monroe County,POPESTIMATE2020,28057,2020,2020-01-01
13,209,Georgia,Montgomery County,POPESTIMATE2020,8576,2020,2020-01-01
13,211,Georgia,Morgan County,POPESTIMATE2020,20201,2020,2020-01-01
13,213,Georgia,Murray County,POPESTIMATE2020,40012,2020,2020-01-01
13,215,Georgia,Muscogee County,POPESTIMATE2020,207006,2020,2020-01-01
13,217,Georgia,Newton County,POPESTIMATE2020,112890,2020,2020-01-01
13,219,Georgia,Oconee County,POPESTIMATE2020,42016,2020,2020-01-01
13,221,Georgia,Oglethorpe County,POPESTIMATE2020,14869,2020,2020-01-01
13,223,Georgia,Paulding County,POPESTIMATE2020,169580,2020,2020-01-01
13,225,Georgia,Peach County,POPESTIMATE2020,28036,2020,2020-01-01
13,227,Georgia,Pickens County,POPESTIMATE2020,33337,2020,2020-01-01
13,229,Georgia,Pierce County,POPESTIMATE2020,19747,2020,2020-01-01
13,231,Georgia,Pike County,POPESTIMATE2020,18946,2020,2020-01-01
13,233,Georgia,Polk County,POPESTIMATE2020,42924,2020,2020-01-01
13,235,Georgia,Pulaski County,POPESTIMATE2020,9870,2020,2020-01-01
13,237,Georgia,Putnam County,POPESTIMATE2020,22170,2020,2020-01-01
13,239,Georgia,Quitman County,POPESTIMATE2020,2227,2020,2020-01-01
13,241,Georgia,Rabun County,POPESTIMATE2020,16912,2020,2020-01-01
13,243,Georgia,Randolph County,POPESTIMATE2020,6368,2020,2020-01-01
13,245,Georgia,Richmond County,POPESTIMATE2020,206524,2020,2020-01-01
13,247,Georgia,Rockdale County,POPESTIMATE2020,93611,2020,2020-01-01
13,249,Georgia,Schley County,POPESTIMATE2020,4536,2020,2020-01-01
13,251,Georgia,Screven County,POPESTIMATE2020,14077,2020,2020-01-01
13,253,Georgia,Seminole County,POPESTIMATE2020,9133,2020,2020-01-01
13,255,Georgia,Spalding County,POPESTIMATE2020,67471,2020,2020-01-01
13,257,Georgia,Stephens County,POPESTIMATE2020,26818,2020,2020-01-01
13,259,Georgia,Stewart County,POPESTIMATE2020,5303,2020,2020-01-01
13,261,Georgia,Sumter County,POPESTIMATE2020,29520,2020,2020-01-01
13,263,Georgia,Talbot County,POPESTIMATE2020,5726,2020,2020-01-01
13,265,Georgia,Taliaferro County,POPESTIMATE2020,1559,2020,2020-01-01
13,267,Georgia,Tattnall County,POPESTIMATE2020,24321,2020,2020-01-01
13,269,Georgia,Taylor County,POPESTIMATE2020,7818,2020,2020-01-01
13,271,Georgia,Telfair County,POPESTIMATE2020,12465,2020,2020-01-01
13,273,Georgia,Terrell County,POPESTIMATE2020,9140,2020,2020-01-01
13,275,Georgia,Thomas County,POPESTIMATE2020,45775,2020,2020-01-01
13,277,Georgia,Tift County,POPESTIMATE2020,41387,2020,2020-01-01
13,279,Georgia,Toombs County,POPESTIMATE2020,27078,2020,2020-01-01
13,281,Georgia,Towns County,POPESTIMATE2020,12547,2020,2020-01-01
13,283,Georgia,Treutlen County,POPESTIMATE2020,6397,2020,2020-01-01
13,285,Georgia,Troup County,POPESTIMATE2020,69333,2020,2020-01-01
13,287,Georgia,Turner County,POPESTIMATE2020,8986,2020,2020-01-01
13,289,Georgia,Twiggs County,POPESTIMATE2020,8013,2020,2020-01-01
13,291,Georgia,Union County,POPESTIMATE2020,24802,2020,2020-01-01
13,293,Georgia,Upson County,POPESTIMATE2020,27745,2020,2020-01-01
13,295,Georgia,Walker County,POPESTIMATE2020,67738,2020,2020-01-01
13,297,Georgia,Walton County,POPESTIMATE2020,97158,2020,2020-01-01
13,299,Georgia,Ware County,POPESTIMATE2020,36229,2020,2020-01-01
13,301,Georgia,Warren County,POPESTIMATE2020,5207,2020,2020-01-01
13,303,Georgia,Washington County,POPESTIMATE2020,19952,2020,2020-01-01
13,305,Georgia,Wayne County,POPESTIMATE2020,30142,2020,2020-01-01
13,307,Georgia,Webster County,POPESTIMATE2020,2351,2020,2020-01-01
13,309,Georgia,Wheeler County,POPESTIMATE2020,7449,2020,2020-01-01
13,311,Georgia,White County,POPESTIMATE2020,28108,2020,2020-01-01
13,313,Georgia,Whitfield County,POPESTIMATE2020,102784,2020,2020-01-01
13,315,Georgia,Wilcox County,POPESTIMATE2020,8787,2020,2020-01-01
13,317,Georgia,Wilkes County,POPESTIMATE2020,9552,2020,2020-01-01
13,319,Georgia,Wilkinson County,POPESTIMATE2020,8833,2020,2020-01-01
13,321,Georgia,Worth County,POPESTIMATE2020,20732,2020,2020-01-01
15,0,Hawaii,Hawaii,POPESTIMATE2020,1451181,2020,2020-01-01
15,1,Hawaii,Hawaii County,POPESTIMATE2020,200744,2020,2020-01-01
15,3,Hawaii,Honolulu County,POPESTIMATE2020,1012399,2020,2020-01-01
15,5,Hawaii,Kalawao County,POPESTIMATE2020,80,2020,2020-01-01
15,7,Hawaii,Kauai County,POPESTIMATE2020,73190,2020,2020-01-01
15,9,Hawaii,Maui County,POPESTIMATE2020,164768,2020,2020-01-01
16,0,Idaho,Idaho,POPESTIMATE2020,1849339,2020,2020-01-01
16,1,Idaho,Ada County,POPESTIMATE2020,498278,2020,2020-01-01
16,3,Idaho,Adams County,POPESTIMATE2020,4428,2020,2020-01-01
16,5,Idaho,Bannock County,POPESTIMATE2020,87276,2020,2020-01-01
16,7,Idaho,Bear Lake County,POPESTIMATE2020,6367,2020,2020-01-01
16,9,Idaho,Benewah County,POPESTIMATE2020,9576,2020,2020-01-01
16,11,Idaho,Bingham County,POPESTIMATE2020,48097,2020,2020-01-01
16,13,Idaho,Blaine County,POPESTIMATE2020,24348,2020,2020-01-01
16,15,Idaho,Boise County,POPESTIMATE2020,7664,2020,2020-01-01
16,17,Idaho,Bonner County,POPESTIMATE2020,47403,2020,2020-01-01
16,19,Idaho,Bonneville County,POPESTIMATE2020,124737,2020,2020-01-01
16,21,Idaho,Boundary County,POPESTIMATE2020,12139,2020,2020-01-01
16,23,Idaho,Butte County,POPESTIMATE2020,2584,2020,2020-01-01
16,25,Idaho,Camas County,POPESTIMATE2020,1084,2020,2020-01-01
16,27,Idaho,Canyon County,POPESTIMATE2020,233013,2020,2020-01-01
16,29,Idaho,Caribou County,POPESTIMATE2020,7013,2020,2020-01-01
16,31,Idaho,Cassia County,POPESTIMATE2020,24760,2020,2020-01-01
16,33,Idaho,Clark County,POPESTIMATE2020,792,2020,2020-01-01
16,35,Idaho,Clearwater County,POPESTIMATE2020,8750,2020,2020-01-01
16,37,Idaho,Custer County,POPESTIMATE2020,4271,2020,2020-01-01
16,39,Idaho,Elmore County,POPESTIMATE2020,28669,2020,2020-01-01
16,41,Idaho,Franklin County,POPESTIMATE2020,14282,2020,2020-01-01
16,43,Idaho,Fremont County,POPESTIMATE2020,13419,2020,2020-01-01
16,45,Idaho,Gem County,POPESTIMATE2020,19272,2020,2020-01-01
16,47,Idaho,Gooding County,POPESTIMATE2020,15649,2020,2020-01-01
16,49,Idaho,Idaho County,POPESTIMATE2020,16594,2020,2020-01-01
16,51,Idaho,Jefferson County,POPESTIMATE2020,31080,2020,2020-01-01
16,53,Idaho,Jerome County,POPESTIMATE2020,24270,2020,2020-01-01
16,55,Idaho,Kootenai County,POPESTIMATE2020,172785,2020,2020-01-01
16,57,Idaho,Latah County,POPESTIMATE2020,39638,2020,2020-01-01
16,59,Idaho,Lemhi County,POPESTIMATE2020,7962,2020,2020-01-01
16,61,Idaho,Lewis County,POPESTIMATE2020,3527,2020,2020-01-01
16,63,Idaho,Lincoln County,POPESTIMATE2020,5134,2020,2020-01-01
16,65,Idaho,Madison County,POPESTIMATE2020,52928,2020,2020-01-01
16,67,Idaho,Minidoka County,POPESTIMATE2020,21668,2020,2020-01-01
16,69,Idaho,Nez Perce County,POPESTIMATE2020,42145,2020,2020-01-01
16,71,Idaho,Oneida County,POPESTIMATE2020,4566,2020,2020-01-01
16,73,Idaho,Owyhee County,POPESTIMATE2020,11996,2020,2020-01-01
16,75,Idaho,Payette County,POPESTIMATE2020,25590,2020,2020-01-01
16,77,Idaho,Power County,POPESTIMATE2020,7879,2020,2020-01-01
16,79,Idaho,Shoshone County,POPESTIMATE2020,13199,2020,2020-01-01
16,81,Idaho,Teton County,POPESTIMATE2020,11735,2020,2020-01-01
16,83,Idaho,Twin Falls County,POPESTIMATE2020,90372,2020,2020-01-01
16,85,Idaho,Valley County,POPESTIMATE2020,11842,2020,2020-01-01
16,87,Idaho,Washington County,POPESTIMATE2020,10558,2020,2020-01-01
17,0,Illinois,Illinois,POPESTIMATE2020,12790357,2020,2020-01-01
17,1,Illinois,Adams County,POPESTIMATE2020,65614,2020,2020-01-01
17,3,Illinois,Alexander County,POPESTIMATE2020,5169,2020,2020-01-01
17,5,Illinois,Bond County,POPESTIMATE2020,16684,2020,2020-01-01
17,7,Illinois,Boone County,POPESTIMATE2020,53343,2020,2020-01-01
17,9,Illinois,Brown County,POPESTIMATE2020,6227,2020,2020-01-01
17,11,Illinois,Bureau County,POPESTIMATE2020,33191,2020,2020-01-01
17,13,Illinois,Calhoun County,POPESTIMATE2020,4407,2020,2020-01-01
17,15,Illinois,Carroll County,POPESTIMATE2020,15672,2020,2020-01-01
17,17,Illinois,Cass County,POPESTIMATE2020,12991,2020,2020-01-01
17,19,Illinois,Champaign County,POPESTIMATE2020,205654,2020,2020-01-01
17,21,Illinois,Christian County,POPESTIMATE2020,33960,2020,2020-01-01
17,23,Illinois,Clark County,POPESTIMATE2020,15429,2020,2020-01-01
17,25,Illinois,Clay County,POPESTIMATE2020,13273,2020,2020-01-01
17,27,Illinois,Clinton County,POPESTIMATE2020,36901,2020,2020-01-01
17,29,Illinois,Coles County,POPESTIMATE2020,46760,2020,2020-01-01
17,31,Illinois,Cook County,POPESTIMATE2020,5263608,2020,2020-01-01
17,33,Illinois,Crawford County,POPESTIMATE2020,18651,2020,2020-01-01
17,35,Illinois,Cumberland County,POPESTIMATE2020,10433,2020,2020-01-01
17,37,Illinois,DeKalb County,POPESTIMATE2020,100269,2020,2020-01-01
17,39,Illinois,De Witt County,POPESTIMATE2020,15461,2020,2020-01-01
17,41,Illinois,Douglas County,POPESTIMATE2020,19764,2020,2020-01-01
17,43,Illinois,DuPage County,POPESTIMATE2020,931317,2020,2020-01-01
17,45,Illinois,Edgar County,POPESTIMATE2020,16786,2020,2020-01-01
17,47,Illinois,Edwards County,POPESTIMATE2020,6208,2020,2020-01-01
17,49,Illinois,Effingham County,POPESTIMATE2020,34703,2020,2020-01-01
17,51,Illinois,Fayette County,POPESTIMATE2020,21490,2020,2020-01-01
17,53,Illinois,Ford County,POPESTIMATE2020,13513,2020,2020-01-01
17,55,Illinois,Franklin County,POPESTIMATE2020,37697,2020,2020-01-01
17,57,Illinois,Fulton County,POPESTIMATE2020,33487,2020,2020-01-01
17,59,Illinois,Gallatin County,POPESTIMATE2020,4935,2020,2020-01-01
17,61,Illinois,Greene County,POPESTIMATE2020,11936,2020,2020-01-01
17,63,Illinois,Grundy County,POPESTIMATE2020,52516,2020,2020-01-01
17,65,Illinois,Hamilton County,POPESTIMATE2020,7999,2020,2020-01-01
17,67,Illinois,Hancock County,POPESTIMATE2020,17543,2020,2020-01-01
17,69,Illinois,Hardin County,POPESTIMATE2020,3642,2020,2020-01-01
17,71,Illinois,Henderson County,POPESTIMATE2020,6335,2020,2020-01-01
17,73,Illinois,Henry County,POPESTIMATE2020,49167,2020,2020-01-01
17,75,Illinois,Iroquois County,POPESTIMATE2020,26984,2020,2020-01-01
17,77,Illinois,Jackson County,POPESTIMATE2020,52891,2020,2020-01-01
17,79,Illinois,Jasper County,POPESTIMATE2020,9241,2020,2020-01-01
17,81,Illinois,Jefferson County,POPESTIMATE2020,36995,2020,2020-01-01
17,83,Illinois,Jersey County,POPESTIMATE2020,21494,2020,2020-01-01
17,85,Illinois,Jo Daviess County,POPESTIMATE2020,22057,2020,2020-01-01
17,87,Illinois,Johnson County,POPESTIMATE2020,13318,2020,2020-01-01
17,89,Illinois,Kane County,POPESTIMATE2020,516181,2020,2020-01-01
17,91,Illinois,Kankakee County,POPESTIMATE2020,107264,2020,2020-01-01
17,93,Illinois,Kendall County,POPESTIMATE2020,132355,2020,2020-01-01
17,95,Illinois,Knox County,POPESTIMATE2020,49790,2020,2020-01-01
17,97,Illinois,Lake County,POPESTIMATE2020,713281,2020,2020-01-01
17,99,Illinois,LaSalle County,POPESTIMATE2020,109410,2020,2020-01-01
17,101,Illinois,Lawrence County,POPESTIMATE2020,15268,2020,2020-01-01
17,103,Illinois,Lee County,POPESTIMATE2020,34062,2020,2020-01-01
17,105,Illinois,Livingston County,POPESTIMATE2020,35792,2020,2020-01-01
